[17:42:14][modifier.cpp:386]: [0] Tag: blank_modifier, Categories: 2
[17:42:14][modifier.cpp:386]: [6071] Tag: planet_nobles_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6072] Tag: planet_nobles_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6073] Tag: planet_nobles_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6074] Tag: planet_nobles_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6075] Tag: planet_nobles_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6076] Tag: planet_nobles_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6077] Tag: planet_nobles_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6078] Tag: planet_nobles_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6079] Tag: planet_nobles_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6080] Tag: planet_nobles_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6081] Tag: planet_nobles_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6082] Tag: planet_nobles_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6083] Tag: planet_nobles_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6084] Tag: planet_nobles_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6085] Tag: planet_nobles_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6086] Tag: planet_nobles_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6087] Tag: planet_nobles_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6088] Tag: planet_nobles_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6089] Tag: planet_nobles_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6090] Tag: planet_entertainers_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6091] Tag: planet_entertainers_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6092] Tag: planet_entertainers_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6093] Tag: planet_entertainers_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6094] Tag: planet_entertainers_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6095] Tag: planet_entertainers_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6096] Tag: planet_entertainers_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6097] Tag: planet_entertainers_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6098] Tag: planet_entertainers_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6099] Tag: planet_entertainers_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6100] Tag: planet_entertainers_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6101] Tag: planet_entertainers_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6102] Tag: planet_entertainers_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6103] Tag: planet_entertainers_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6104] Tag: planet_entertainers_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6105] Tag: planet_entertainers_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6106] Tag: planet_entertainers_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6107] Tag: planet_entertainers_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6108] Tag: planet_entertainers_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6109] Tag: planet_entertainers_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6110] Tag: planet_entertainers_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6111] Tag: planet_entertainers_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6112] Tag: planet_entertainers_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6113] Tag: planet_entertainers_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6114] Tag: planet_entertainers_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6115] Tag: planet_entertainers_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6116] Tag: planet_entertainers_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6117] Tag: planet_entertainers_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6118] Tag: planet_entertainers_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6119] Tag: planet_entertainers_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6120] Tag: planet_entertainers_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6121] Tag: planet_entertainers_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6122] Tag: planet_entertainers_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6123] Tag: planet_entertainers_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6124] Tag: planet_entertainers_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6125] Tag: planet_entertainers_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6126] Tag: planet_entertainers_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6127] Tag: planet_entertainers_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6128] Tag: planet_entertainers_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6129] Tag: planet_entertainers_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6130] Tag: planet_entertainers_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6131] Tag: planet_entertainers_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6132] Tag: planet_entertainers_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6133] Tag: planet_entertainers_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6134] Tag: planet_entertainers_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6135] Tag: planet_entertainers_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6136] Tag: planet_entertainers_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6137] Tag: planet_entertainers_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6138] Tag: planet_entertainers_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6139] Tag: planet_entertainers_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6140] Tag: planet_entertainers_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6141] Tag: planet_entertainers_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6142] Tag: planet_entertainers_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6143] Tag: planet_entertainers_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6144] Tag: planet_entertainers_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6145] Tag: planet_entertainers_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6146] Tag: planet_entertainers_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6147] Tag: planet_entertainers_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6148] Tag: planet_entertainers_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6149] Tag: planet_entertainers_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6150] Tag: planet_entertainers_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6151] Tag: planet_entertainers_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6152] Tag: planet_entertainers_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6153] Tag: planet_entertainers_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6154] Tag: planet_entertainers_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6155] Tag: planet_entertainers_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6156] Tag: planet_entertainers_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6157] Tag: planet_entertainers_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6158] Tag: planet_entertainers_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6159] Tag: planet_entertainers_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6160] Tag: planet_entertainers_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6161] Tag: planet_entertainers_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6162] Tag: planet_entertainers_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6163] Tag: planet_entertainers_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6164] Tag: planet_entertainers_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6165] Tag: planet_entertainers_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6166] Tag: planet_entertainers_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6167] Tag: planet_entertainers_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6168] Tag: planet_entertainers_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6169] Tag: planet_entertainers_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6170] Tag: planet_entertainers_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6171] Tag: planet_entertainers_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6172] Tag: planet_entertainers_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6173] Tag: planet_entertainers_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6174] Tag: planet_entertainers_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6175] Tag: planet_entertainers_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6176] Tag: planet_entertainers_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6177] Tag: planet_entertainers_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6178] Tag: planet_entertainers_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6179] Tag: planet_entertainers_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6180] Tag: planet_entertainers_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6181] Tag: planet_entertainers_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6182] Tag: planet_entertainers_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6183] Tag: planet_entertainers_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6184] Tag: planet_entertainers_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6185] Tag: planet_entertainers_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6186] Tag: planet_entertainers_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6187] Tag: planet_entertainers_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6188] Tag: planet_entertainers_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6189] Tag: planet_entertainers_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6190] Tag: planet_entertainers_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6191] Tag: planet_entertainers_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6192] Tag: planet_entertainers_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6193] Tag: planet_entertainers_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6194] Tag: planet_entertainers_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6195] Tag: planet_entertainers_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6196] Tag: planet_entertainers_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6197] Tag: planet_entertainers_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6198] Tag: planet_entertainers_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6199] Tag: planet_entertainers_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6200] Tag: planet_entertainers_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6201] Tag: planet_entertainers_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6202] Tag: planet_entertainers_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6203] Tag: planet_entertainers_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6204] Tag: planet_soldiers_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6205] Tag: planet_soldiers_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6206] Tag: planet_soldiers_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6207] Tag: planet_soldiers_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6208] Tag: planet_soldiers_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6209] Tag: planet_soldiers_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6210] Tag: planet_soldiers_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6211] Tag: planet_soldiers_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6212] Tag: planet_soldiers_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6213] Tag: planet_soldiers_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6214] Tag: planet_soldiers_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6215] Tag: planet_soldiers_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6216] Tag: planet_soldiers_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6217] Tag: planet_soldiers_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6218] Tag: planet_soldiers_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6219] Tag: planet_soldiers_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6220] Tag: planet_soldiers_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6221] Tag: planet_soldiers_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6222] Tag: planet_soldiers_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6223] Tag: planet_soldiers_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6224] Tag: planet_soldiers_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6225] Tag: planet_soldiers_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6226] Tag: planet_soldiers_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6227] Tag: planet_soldiers_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6228] Tag: planet_soldiers_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6229] Tag: planet_soldiers_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6230] Tag: planet_soldiers_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6231] Tag: planet_soldiers_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6232] Tag: planet_soldiers_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6233] Tag: planet_soldiers_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6234] Tag: planet_soldiers_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6235] Tag: planet_soldiers_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6236] Tag: planet_soldiers_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6237] Tag: planet_soldiers_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6238] Tag: planet_soldiers_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6239] Tag: planet_soldiers_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6240] Tag: planet_soldiers_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6241] Tag: planet_soldiers_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6242] Tag: planet_soldiers_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6243] Tag: planet_soldiers_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [6244] Tag: planet_soldiers_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [6245] Tag: planet_soldiers_engineering_research_upkeep_mult, Categories: 524288
